0,1,2,3,4,5,6,7,8,9
34,35,5,9,21,10,,,,
19,6,14,13,16,14,27,,,
18,17,4,3,,,,,,
25,22,26,2,16,13,,,,
32,35,12,5,,,,,,
8,26,31,18,4,,,,,
5,27,35,28,30,23,27,,,
27,29,,,,,,,,
13,16,,,,,,,,
12,8,31,6,14,12,11,,,
14,20,17,35,11,,,,,
18,36,1,15,14,11,5,,,
24,25,24,31,9,1,21,,,
34,35,33,36,,,,,,
29,25,26,23,25,23,22,21,25,3
29,23,24,29,27,,,,,
27,,,,,,,,,
14,1,2,9,13,28,32,34,10,
35,36,33,6,5,27,21,9,6,
29,24,,,,,,,,
22,23,19,5,1,32,,,,
7,4,33,32,35,7,,,,
14,11,20,25,27,32,,,,
31,6,16,13,1,3,31,13,15,
20,9,8,,,,,,,
7,15,16,11,13,36,30,,,
2,1,9,,,,,,,
3,4,19,21,,,,,,
5,14,3,5,4,1,3,,,
15,18,8,19,32,17,12,10,9,10
36,20,33,,,,,,,
28,22,26,8,18,31,27,22,12,
21,18,4,11,32,20,19,,,
33,4,6,15,33,34,18,,,
7,9,28,8,9,23,25,12,7,
6,8,14,12,36,,,,,
31,13,31,2,15,,,,,
19,18,10,18,20,17,,,,
32,33,27,11,16,27,24,29,3,
30,11,25,,,,,,,
4,,,,,,,,,
20,23,3,2,18,12,,,,
35,34,,,,,,,,
36,13,14,15,20,,,,,
31,19,17,16,12,6,15,9,,
24,28,29,,,,,,,
31,12,,,,,,,,
9,25,20,7,22,11,7,13,27,10
35,36,3,8,5,19,,,,
15,12,14,11,8,19,17,10,13,
4,33,30,28,,,,,,
29,4,36,35,31,22,18,,,
16,5,3,36,33,24,,,,
16,28,27,7,32,33,36,10,17,
15,21,24,26,31,25,16,11,8,12
3,28,13,6,27,3,2,,,
19,21,27,1,15,,,,,
8,17,19,10,19,32,7,,,
25,,,,,,,,,
22,30,6,16,,,,,,
27,,,,,,,,,
23,33,,,,,,,,
10,14,13,16,13,,,,,
25,29,34,36,32,,,,,
30,31,33,9,10,12,6,13,,
9,33,35,11,14,5,29,28,,
27,22,19,2,20,30,12,7,12,8
11,27,21,27,31,8,25,22,,
15,12,21,32,15,11,26,20,19,
3,27,31,30,12,9,4,12,,
24,22,23,22,1,25,27,7,,
30,31,16,,,,,,,
30,3,25,24,20,22,28,29,32,4
8,17,21,13,,,,,,
22,24,29,14,16,26,6,14,11,31
17,21,2,28,20,18,24,2,17,
9,12,16,11,8,,,,,
20,10,2,3,28,5,24,1,2,15
3,10,3,2,5,,,,,
13,14,29,24,7,18,10,9,8,
34,21,31,21,10,18,31,20,13,
19,27,29,24,,,,,,
17,35,33,7,6,,,,,
16,8,,,,,,,,
6,8,21,25,22,,,,,
30,21,8,11,16,14,20,17,26,
8,33,25,32,35,3,2,,,
35,5,6,11,12,7,36,13,26,
32,4,14,,,,,,,
21,33,34,5,10,8,,,,
12,,,,,,,,,
20,,,,,,,,,
33,32,,,,,,,,
7,21,7,21,12,22,26,9,,
1,32,8,,,,,,,
14,13,29,10,9,8,,,,
15,6,22,9,12,30,5,20,19,32
24,27,29,28,24,29,27,,,
35,33,34,28,30,14,26,4,,
12,,,,,,,,,
24,2,10,21,22,27,6,7,25,36
22,26,25,16,15,16,,,,
15,31,19,1,8,31,,,,
20,21,29,,,,,,,
13,14,24,,,,,,,
33,7,14,7,30,21,10,24,34,16
4,13,,,,,,,,
25,18,,,,,,,,
17,13,6,,,,,,,
19,27,28,,,,,,,
25,27,8,36,26,8,17,,,
18,35,34,,,,,,,
6,23,16,5,,,,,,
4,15,28,5,3,5,26,33,27,8
1,5,20,17,,,,,,
9,24,28,6,26,12,11,15,,
15,36,,,,,,,,
36,16,29,7,17,6,,,,
1,30,3,33,14,12,18,14,27,26
35,33,27,26,23,26,28,15,7,
9,17,,,,,,,,
19,21,30,27,5,24,20,4,,
12,27,,,,,,,,
11,13,14,16,8,15,12,20,18,
32,34,1,2,1,2,5,1,30,6
3,35,23,26,23,,,,,
32,22,26,27,25,23,32,8,,
20,18,8,22,,,,,,
36,1,7,16,,,,,,
16,,,,,,,,,
23,22,25,32,35,33,,,,
8,19,24,27,25,12,,,,
14,12,,,,,,,,
15,11,6,7,14,16,8,26,,
10,15,11,15,20,,,,,
10,8,10,12,15,,,,,
18,8,9,32,20,2,5,2,34,
34,16,,,,,,,,
31,18,33,27,4,,,,,
20,36,14,16,8,22,27,,,
29,,,,,,,,,
19,23,26,27,29,22,11,,,
13,9,5,26,21,17,12,15,,
22,23,22,7,4,,,,,
14,30,20,14,,,,,,
9,8,6,22,,,,,,
30,10,6,18,7,23,26,25,29,28
31,9,10,19,,,,,,
11,35,28,29,20,18,17,10,21,
33,,,,,,,,,
15,12,9,6,9,2,5,21,6,
28,24,30,28,20,19,,,,
25,23,5,16,27,31,,,,
18,21,28,19,8,9,17,,,
14,,,,,,,,,
23,35,36,35,31,36,35,2,,
20,27,24,26,10,6,31,18,10,
30,9,22,25,34,32,,,,
9,17,8,7,6,8,21,12,21,
28,4,2,17,,,,,,
25,33,26,21,28,,,,,
29,24,22,26,27,,,,,
27,2,30,21,,,,,,
14,4,29,9,17,19,,,,
4,3,,,,,,,,
17,8,,,,,,,,
34,2,15,,,,,,,
4,2,34,24,22,7,32,14,12,30
31,12,6,8,13,16,12,17,5,31
4,2,1,14,12,23,1,30,1,2
27,26,4,5,3,33,34,5,3,18
12,15,8,19,16,,,,,
2,18,,,,,,,,
1,,,,,,,,,
17,19,27,26,,,,,,
12,21,10,8,7,,,,,
5,34,32,34,2,8,,,,
3,4,28,11,15,12,11,,,
18,10,9,13,29,24,34,,,
22,27,24,31,11,26,16,18,17,
2,1,3,12,10,16,2,,,
20,31,4,10,,,,,,
26,11,23,16,8,7,6,,,
7,,,,,,,,,
25,,,,,,,,,
27,24,22,26,16,1,,,,
22,25,32,23,15,10,6,16,,
14,7,29,7,22,27,23,2,1,2
16,8,20,18,15,21,13,9,,
11,,,,,,,,,
29,5,10,19,,,,,,
25,6,20,7,12,16,21,,,
21,17,15,23,9,,,,,
29,4,25,35,11,,,,,
35,34,32,12,15,16,23,,,
10,19,21,33,35,32,16,6,,
7,16,14,12,17,,,,,
19,10,2,29,14,16,12,25,34,8
29,28,36,12,17,18,23,,,
8,2,4,5,28,32,1,5,,
9,36,33,,,,,,,
20,30,,,,,,,,
35,7,,,,,,,,
16,,,,,,,,,
33,35,,,,,,,,
22,24,21,8,9,20,21,8,17,
27,2,10,,,,,,,
22,7,30,2,7,,,,,
5,21,15,12,,,,,,
24,34,35,11,13,15,28,2,17,19
32,,,,,,,,,
1,18,21,35,32,9,17,7,,
8,33,17,9,12,9,,,,
10,18,14,24,23,35,26,23,11,
9,2,16,,,,,,,
17,23,11,,,,,,,
18,31,13,7,18,,,,,
9,30,5,2,12,19,,,,
16,4,32,36,32,21,,,,
11,13,26,25,8,,,,,
23,29,25,9,,,,,,
22,12,17,18,10,5,30,,,
33,34,18,10,8,,,,,
15,28,3,35,20,,,,,
16,18,,,,,,,,
3,28,24,2,5,27,25,,,
33,,,,,,,,,
13,14,34,32,35,3,9,,,
35,24,29,27,28,29,28,32,,
32,35,32,3,4,17,35,17,,
24,25,17,23,1,,,,,
12,17,3,22,26,12,31,16,12,
26,7,8,1,5,23,31,27,,
31,11,3,5,3,28,22,,,
32,28,13,8,18,19,14,,,
14,33,32,2,1,30,12,,,
29,23,35,8,14,,,,,
35,36,32,4,3,1,16,11,15,33
25,24,25,5,3,27,29,,,
20,17,19,36,26,24,29,27,8,
15,12,9,,,,,,,
8,11,13,23,3,,,,,
34,22,27,,,,,,,
30,28,13,32,33,34,10,16,29,
27,30,25,24,21,18,9,10,6,
18,8,,,,,,,,
21,17,6,13,,,,,,
6,11,18,20,23,33,28,18,19,33
7,25,30,28,29,33,9,12,30,
10,13,28,,,,,,,
15,14,11,9,,,,,,
32,18,21,15,8,36,32,16,,
35,20,9,,,,,,,
12,31,11,17,,,,,,
4,12,,,,,,,,
30,7,16,,,,,,,
12,18,26,35,,,,,,
34,9,18,20,8,28,30,7,,
31,3,27,33,12,10,,,,
9,14,8,15,13,,,,,
2,18,30,,,,,,,
16,,,,,,,,,
12,14,11,35,36,32,35,,,
13,,,,,,,,,
3,31,20,9,8,12,16,13,29,6
22,,,,,,,,,
23,11,,,,,,,,
31,7,15,,,,,,,
20,15,16,20,17,20,3,23,,
22,27,28,1,,,,,,
22,33,32,33,24,,,,,
21,28,16,2,18,20,23,20,,
6,31,21,29,28,26,20,19,31,9
20,18,28,24,3,,,,,
26,20,17,20,30,,,,,
5,1,33,32,1,30,8,,,
32,26,27,29,26,25,5,19,9,11
21,20,23,27,30,35,11,5,,
23,31,13,4,2,18,,,,
28,9,10,21,7,21,3,4,,
7,10,9,35,30,32,8,28,,
8,24,27,,,,,,,
2,36,4,13,27,26,5,,,
10,8,6,10,,,,,,
35,32,12,9,17,,,,,
24,27,32,31,,,,,,
16,12,8,26,24,,,,,
2,18,19,16,11,12,9,,,
6,29,24,28,3,34,36,33,7,
36,32,7,15,9,11,18,19,,
7,14,34,13,31,8,,,,
20,9,17,,,,,,,
28,3,32,23,6,12,28,30,,
25,26,23,11,7,21,15,,,
19,18,,,,,,,,
21,16,26,,,,,,,
31,1,23,8,14,16,12,8,12,8
4,,,,,,,,,
16,10,15,34,22,5,25,26,,
18,19,28,31,6,11,5,2,10,
22,23,13,6,,,,,,
27,6,31,15,8,14,11,13,,
21,18,21,33,,,,,,
4,24,,,,,,,,
6,13,,,,,,,,
5,1,5,1,4,1,30,13,18,31
3,18,17,8,21,12,,,,
21,,,,,,,,,
9,22,24,9,29,3,28,,,
4,24,22,8,35,34,,,,
20,18,10,22,25,24,8,20,,
17,12,,,,,,,,
15,,,,,,,,,
34,8,11,18,5,1,35,33,,
21,18,36,33,34,33,21,10,17,
36,10,17,6,8,18,15,34,2,10
14,8,30,15,6,14,15,14,15,18
14,13,,,,,,,,
9,,,,,,,,,
29,26,23,22,,,,,,
25,32,35,17,22,,,,,
10,2,1,2,12,15,10,2,,
6,28,13,4,27,8,,,,
17,18,33,1,10,24,3,2,,
25,23,,,,,,,,
21,10,8,,,,,,,
22,15,12,10,19,27,28,32,34,24
19,18,,,,,,,,
28,30,1,30,16,35,,,,
22,,,,,,,,,
13,14,6,16,20,,,,,
2,4,1,30,21,,,,,
28,2,9,17,20,,,,,
10,8,16,,,,,,,
21,10,,,,,,,,
5,1,5,3,2,20,,,,
9,1,13,3,35,36,35,14,16,13
15,6,5,24,16,1,24,34,35,
34,35,28,,,,,,,
9,17,31,23,,,,,,
31,11,23,22,16,,,,,
20,3,,,,,,,,
3,36,16,9,32,,,,,
29,28,2,17,10,21,1,19,,
29,,,,,,,,,
35,7,,,,,,,,
10,19,,,,,,,,
33,20,9,6,31,,,,,
25,26,21,,,,,,,
6,25,30,2,,,,,,
16,19,35,36,,,,,,
30,1,5,,,,,,,
27,35,26,2,7,21,,,,
36,10,8,20,3,30,23,26,19,20
21,5,24,7,16,11,,,,
36,20,17,9,17,10,12,,,
15,10,2,17,,,,,,
3,2,1,12,6,,,,,
2,8,21,8,5,22,14,11,26,17
18,,,,,,,,,
26,20,17,,,,,,,
10,15,14,36,25,29,33,,,
15,13,4,3,9,,,,,
15,,,,,,,,,
27,,,,,,,,,
33,35,34,32,17,32,,,,
12,15,2,5,8,16,14,31,36,
10,34,8,,,,,,,
4,23,,,,,,,,
16,10,18,20,25,1,15,,,
7,15,33,7,32,33,,,,
1,,,,,,,,,
16,14,10,8,18,13,14,,,
8,31,24,18,21,3,,,,
5,4,5,4,5,16,11,4,,
3,25,20,21,8,15,5,21,,
13,,,,,,,,,
16,14,16,34,,,,,,
10,13,11,12,14,7,16,25,,
14,8,11,13,,,,,,
22,24,33,6,1,20,,,,
27,,,,,,,,,
34,16,11,6,15,36,34,,,
27,25,12,3,14,1,4,,,
6,32,15,16,12,6,,,,
24,9,28,,,,,,,
6,8,,,,,,,,
21,26,4,20,,,,,,
25,24,,,,,,,,
8,11,,,,,,,,
33,,,,,,,,,
21,30,28,29,25,29,,,,
4,35,20,23,22,32,33,,,
5,1,30,23,,,,,,
4,33,31,11,19,10,17,33,,
19,,,,,,,,,
20,1,13,16,24,19,8,,,
3,,,,,,,,,
11,8,9,10,9,24,,,,
7,,,,,,,,,
24,22,19,17,36,33,35,15,,
23,4,35,34,36,35,7,,,
19,17,20,9,17,23,,,,
11,4,28,27,9,,,,,
30,14,7,16,,,,,,
28,36,7,8,15,6,24,18,31,
13,16,8,13,32,34,,,,
16,8,27,34,11,15,28,24,29,
6,14,11,12,6,,,,,
8,6,7,2,,,,,,
27,24,30,31,8,19,1,,,
11,12,14,21,31,22,,,,
32,17,4,,,,,,,
34,7,12,29,32,31,,,,
30,12,17,22,14,23,,,,
35,36,35,,,,,,,
34,6,14,11,13,14,1,4,36,
12,17,11,12,16,,,,,
1,9,8,24,26,,,,,
7,,,,,,,,,
2,22,,,,,,,,
31,15,6,18,8,13,1,4,8,
10,17,21,24,23,11,5,21,28,
14,,,,,,,,,
22,26,,,,,,,,
4,,,,,,,,,
6,25,24,22,10,1,,,,
33,34,6,1,,,,,,
34,,,,,,,,,
17,35,,,,,,,,
9,,,,,,,,,
17,29,34,,,,,,,
22,,,,,,,,,
28,,,,,,,,,
8,1,2,9,18,24,,,,
26,2,,,,,,,,
1,6,15,16,6,15,8,12,16,
19,13,15,6,9,20,2,,,
36,35,9,7,9,24,31,33,10,2
20,16,14,,,,,,,
27,18,17,15,16,12,16,12,21,
21,28,30,18,8,16,6,24,27,
32,28,36,,,,,,,
20,14,33,10,2,,,,,
4,22,20,19,,,,,,
2,5,21,25,29,11,,,,
32,19,,,,,,,,
9,17,9,2,29,24,,,,
8,21,28,12,16,15,,,,
3,2,15,2,9,17,21,4,1,21
14,16,17,10,2,1,30,,,
17,9,20,,,,,,,
15,13,14,29,,,,,,
8,12,9,10,18,5,3,,,
34,29,24,2,10,19,2,25,4,
15,30,22,11,23,,,,,
13,29,27,28,29,28,,,,
33,21,30,10,4,16,5,4,2,
19,,,,,,,,,
28,24,11,6,,,,,,
19,5,16,35,2,32,16,8,22,
30,8,9,,,,,,,
31,8,31,29,24,22,19,,,
27,21,,,,,,,,
14,26,25,9,21,,,,,
14,,,,,,,,,
1,,,,,,,,,
14,13,14,27,28,3,27,29,,
24,29,20,21,,,,,,
11,19,17,,,,,,,
20,24,10,36,32,36,24,5,3,
14,11,,,,,,,,
3,2,1,4,21,12,8,11,12,9
36,24,28,1,12,30,33,32,19,
28,36,28,6,12,21,33,,,
27,18,20,26,23,8,18,27,28,
35,4,,,,,,,,
22,,,,,,,,,
14,32,11,16,25,,,,,
9,19,10,,,,,,,
19,17,28,24,28,29,3,5,10,2
6,31,18,15,11,34,25,33,35,31
9,,,,,,,,,
4,2,5,3,,,,,,
22,21,,,,,,,,
4,2,34,,,,,,,
9,10,12,16,15,12,17,10,,
5,20,19,17,9,3,31,,,
34,1,4,26,16,25,13,9,,
8,13,22,24,13,,,,,
8,15,11,25,31,12,20,24,27,
4,2,6,14,,,,,,
8,13,35,32,17,21,17,8,15,31
10,19,20,17,6,12,11,,,
25,23,22,15,7,25,13,,,
20,29,25,17,7,30,22,5,6,
2,1,30,6,15,11,14,,,
29,2,21,15,11,34,12,16,11,
7,21,,,,,,,,
13,15,8,13,11,34,13,8,,
33,19,7,22,24,26,24,23,,
36,10,8,12,5,28,,,,
1,4,11,31,18,20,18,,,
15,33,21,8,,,,,,
11,17,12,2,19,20,9,10,26,
1,30,16,,,,,,,
29,23,1,8,17,7,31,11,6,
17,19,29,28,29,28,21,,,
19,26,16,23,25,,,,,
12,10,2,5,,,,,,
33,35,33,14,28,25,7,,,
26,25,,,,,,,,
21,12,33,22,,,,,,
7,15,,,,,,,,
11,16,30,28,4,27,20,,,
8,,,,,,,,,
36,33,32,33,35,16,9,25,11,
10,9,3,16,6,35,29,15,,
31,6,16,32,,,,,,
10,20,17,28,10,17,9,,,
1,30,12,,,,,,,
3,4,14,3,18,8,,,,
20,17,30,21,26,23,,,,
14,15,2,4,24,26,22,16,7,
8,31,7,6,9,,,,,
17,2,13,24,34,22,12,10,30,1
17,20,18,,,,,,,
29,35,1,8,15,6,,,,
32,27,21,20,11,,,,,
15,4,5,6,,,,,,
18,34,3,1,13,14,11,,,
36,27,22,35,,,,,,
28,5,,,,,,,,
30,11,22,26,34,22,16,,,
20,3,,,,,,,,
29,2,22,30,18,35,,,,
15,,,,,,,,,
35,34,28,16,30,4,,,,
27,35,36,17,,,,,,
7,12,27,,,,,,,
27,22,23,16,6,7,27,,,
26,34,11,8,,,,,,
13,36,,,,,,,,
8,35,,,,,,,,
24,29,28,24,16,,,,,
16,14,6,,,,,,,
2,15,12,29,24,,,,,
33,4,10,9,10,18,17,12,22,26
5,21,28,21,10,16,8,,,
2,4,1,32,34,7,14,,,
27,34,10,8,32,33,,,,
23,4,10,21,18,26,24,26,27,7
13,10,17,2,10,8,9,,,
14,16,17,28,17,,,,,
22,,,,,,,,,
28,30,21,7,6,27,28,29,,
7,,,,,,,,,
3,1,23,8,21,8,16,,,
32,13,16,14,5,9,,,,
28,1,6,16,24,5,6,,,
20,9,,,,,,,,
18,15,14,1,2,20,,,,
25,29,24,29,31,26,20,,,
18,10,33,34,33,24,,,,
25,26,24,29,19,10,22,1,26,
10,33,8,16,35,34,,,,
9,10,2,10,26,12,17,,,
2,1,5,32,12,36,2,7,26,14
5,4,19,20,29,23,,,,
12,17,,,,,,,,
3,30,24,35,12,8,12,11,33,35
21,8,,,,,,,,
24,28,24,,,,,,,
34,32,15,22,27,17,,,,
30,32,15,21,18,13,21,,,
28,35,,,,,,,,
13,26,27,25,,,,,,
26,23,22,31,6,33,,,,
4,33,36,10,18,20,15,,,
23,33,27,29,4,31,3,,,
33,10,21,8,35,33,14,6,11,13
25,28,3,23,24,33,36,25,,
30,,,,,,,,,
26,25,2,10,5,10,,,,
17,24,1,30,,,,,,
8,16,30,28,3,1,,,,
12,6,14,15,11,16,8,7,,
19,,,,,,,,,
11,15,7,,,,,,,
36,14,5,24,26,23,,,,
35,33,22,32,2,20,9,,,
26,30,19,21,23,22,23,17,35,
17,7,11,20,18,,,,,
9,,,,,,,,,
6,27,5,2,13,6,,,,
20,13,8,17,12,10,19,17,30,
28,21,28,10,9,31,,,,
20,,,,,,,,,
28,31,21,26,27,29,26,,,
1,,,,,,,,,
32,23,26,35,36,27,21,,,
14,31,12,22,26,23,,,,
34,19,23,35,,,,,,
19,11,,,,,,,,
13,31,10,9,2,1,24,2,,
1,20,2,,,,,,,
33,22,5,3,,,,,,
20,24,13,,,,,,,
7,6,8,3,2,8,21,17,,
27,6,12,21,8,,,,,
24,33,,,,,,,,
25,19,,,,,,,,
24,3,20,,,,,,,
25,2,3,5,,,,,,
14,6,23,33,14,13,,,,
21,4,1,30,10,8,27,2,,
1,13,28,25,17,9,20,11,32,34
4,1,30,4,,,,,,
7,13,25,33,12,1,,,,
33,14,8,34,3,1,3,2,12,
27,24,26,27,,,,,,
8,13,15,16,14,,,,,
27,19,,,,,,,,
22,27,10,13,35,36,,,,
15,18,32,26,29,35,1,32,,
22,34,22,7,12,6,13,28,23,
22,17,27,11,13,,,,,
23,7,22,25,36,35,,,,
24,25,31,24,,,,,,
10,2,14,16,25,22,13,36,21,16
21,17,19,12,33,,,,,
22,23,10,2,15,13,4,5,,
6,4,31,29,28,11,16,17,,
17,6,13,14,11,,,,,
22,24,1,30,5,17,8,11,,
18,31,32,36,6,,,,,
19,18,3,33,24,29,19,1,34,
10,2,1,4,12,15,12,7,,
27,28,,,,,,,,
26,15,7,,,,,,,
15,10,24,1,31,4,15,16,27,9
7,23,19,9,15,14,12,17,19,
15,19,17,35,32,,,,,
18,34,26,25,29,27,31,19,,
29,23,26,24,23,25,32,17,34,18
9,2,18,34,9,2,,,,
19,,,,,,,,,
9,21,,,,,,,,
18,26,4,24,28,24,22,,,
4,25,8,11,22,20,35,,,
1,5,27,4,,,,,,
16,6,29,32,36,2,18,17,22,27
24,28,13,15,3,23,6,16,,
22,3,10,25,13,27,30,1,,
8,17,4,3,29,27,2,,,
29,,,,,,,,,
4,5,4,2,25,26,22,6,7,8
18,21,17,18,21,19,4,28,,
10,21,16,15,,,,,,
32,33,13,33,20,8,30,16,,
14,26,24,10,,,,,,
15,16,19,10,2,29,9,17,,
22,27,,,,,,,,
6,12,1,4,12,6,33,35,,
7,6,11,16,12,16,31,,,
17,6,7,6,14,28,32,18,,
32,34,,,,,,,,
30,,,,,,,,,
20,9,2,,,,,,,
27,,,,,,,,,
24,28,3,,,,,,,
35,33,,,,,,,,
12,16,6,11,,,,,,
6,15,13,36,19,17,5,3,27,19
8,9,,,,,,,,
9,15,11,16,6,22,,,,
26,,,,,,,,,
18,21,,,,,,,,
6,17,6,8,21,30,,,,
35,34,27,24,17,24,29,28,3,1
19,34,32,10,19,26,8,6,14,
34,,,,,,,,,
11,15,7,21,7,21,,,,
31,12,10,8,2,25,,,,
27,,,,,,,,,
16,13,19,5,18,21,12,31,21,18
24,21,,,,,,,,
18,26,28,21,26,1,32,12,,
18,33,28,12,16,17,35,25,,
22,30,1,,,,,,,
12,9,17,24,11,16,8,15,5,8
17,9,22,27,26,27,23,26,,
14,11,20,33,34,35,2,,,
7,5,31,8,12,,,,,
19,18,35,34,19,,,,,
25,21,28,21,,,,,,
26,29,18,36,16,4,5,,,
22,23,19,8,,,,,,
30,14,15,28,8,19,5,28,27,
7,32,,,,,,,,
5,31,12,10,18,,,,,
36,5,9,27,21,10,,,,
16,,,,,,,,,
11,28,21,8,4,1,36,33,,
30,31,30,1,2,19,25,29,6,
13,16,14,6,13,25,3,32,36,
24,25,,,,,,,,
18,8,7,24,10,,,,,
3,,,,,,,,,
9,19,18,2,4,12,10,17,,
1,32,33,9,3,16,20,,,
24,26,27,24,32,31,18,28,,
29,10,18,29,24,22,8,12,33,35
19,,,,,,,,,
20,28,29,24,3,5,1,3,29,2
22,7,21,17,10,,,,,
12,20,18,24,27,16,,,,
1,30,36,33,29,28,13,34,16,
19,17,27,,,,,,,
11,3,1,5,9,4,35,,,
2,18,29,9,6,12,,,,
29,10,,,,,,,,
29,8,5,13,11,16,14,25,23,
8,17,13,,,,,,,
28,5,2,5,1,,,,,
31,,,,,,,,,
6,31,6,1,8,10,2,,,
3,28,29,3,34,5,2,18,,
30,,,,,,,,,
28,24,28,13,28,24,18,21,,
15,19,22,6,8,19,10,29,,
18,17,26,19,,,,,,
9,17,14,10,16,6,,,,
31,23,25,23,26,22,,,,
29,10,23,26,25,,,,,
6,33,32,36,12,,,,,
23,,,,,,,,,
27,4,13,5,,,,,,
35,3,20,33,6,13,,,,
20,19,27,21,29,,,,,
32,29,26,14,13,11,13,,,
31,6,10,18,25,4,27,,,
29,,,,,,,,,
21,10,21,,,,,,,
20,17,19,10,,,,,,
6,8,22,24,6,11,12,8,,
8,31,5,30,34,33,20,30,35,
7,12,8,14,,,,,,
5,20,,,,,,,,
16,14,28,27,18,,,,,
28,24,,,,,,,,
29,7,1,12,6,,,,,
5,,,,,,,,,
30,28,27,24,28,33,19,,,
2,25,24,11,7,28,21,7,12,8
35,33,32,33,7,3,1,34,30,
12,29,28,10,,,,,,
10,25,27,35,32,36,,,,
27,33,35,6,25,,,,,
36,3,1,2,,,,,,
22,21,24,23,34,21,18,,,
11,1,24,30,13,23,,,,
22,15,5,4,2,18,35,33,36,
11,4,12,8,32,34,24,23,4,34
16,5,4,,,,,,,
31,6,8,33,35,,,,,
26,13,31,21,,,,,,
11,8,9,36,5,,,,,
7,9,34,24,21,7,11,14,3,
24,17,8,9,33,22,23,10,13,15
11,12,17,19,2,,,,,
30,18,10,21,,,,,,
7,3,11,16,8,15,34,,,
10,18,,,,,,,,
22,24,,,,,,,,
3,23,24,29,27,28,3,5,2,18
8,12,22,5,3,17,9,17,25,23
20,9,10,24,26,10,2,1,36,
20,,,,,,,,,
18,19,30,6,7,36,,,,
12,11,12,7,21,8,,,,
14,16,14,16,14,,,,,
26,27,12,,,,,,,
31,15,35,33,5,,,,,
36,35,24,26,32,7,31,16,14,
2,19,35,32,24,6,16,11,7,
18,7,26,25,32,33,11,23,26,
26,34,33,23,25,30,,,,
8,28,24,,,,,,,
20,19,20,19,18,19,17,25,,
24,28,29,20,14,28,35,32,35,
35,18,10,8,7,34,3,,,
36,2,32,33,,,,,,
25,19,4,30,28,20,19,18,,
19,32,26,7,6,13,9,12,16,
19,8,31,3,,,,,,
6,13,18,12,11,5,,,,
29,,,,,,,,,
15,23,12,7,19,17,23,25,23,
19,13,17,6,16,12,14,11,15,
31,27,,,,,,,,
2,1,8,10,12,7,9,10,31,13
16,7,6,,,,,,,
2,1,2,19,,,,,,
8,14,31,35,,,,,,
2,13,1,36,33,20,29,28,29,
22,10,17,19,4,3,12,6,21,31
28,16,32,6,14,5,31,28,,
10,22,,,,,,,,
20,16,13,16,20,18,5,31,,
3,,,,,,,,,
7,33,32,,,,,,,
7,12,32,23,12,14,,,,
20,9,34,7,26,23,25,12,31,
30,20,13,14,6,,,,,
20,,,,,,,,,
9,28,34,1,32,15,22,,,
28,30,,,,,,,,
17,10,19,4,8,15,12,30,36,
24,29,1,33,32,15,9,31,,
17,21,32,,,,,,,
27,28,2,9,,,,,,
27,25,34,28,4,29,26,,,
34,35,1,12,27,3,13,,,
20,9,18,20,18,28,27,,,
31,14,,,,,,,,
28,32,2,11,6,14,5,29,,
16,30,12,29,9,17,20,,,
12,36,26,3,23,14,7,,,
30,31,12,13,23,20,,,,
19,4,8,9,20,25,14,10,,
9,2,5,3,2,18,30,18,5,3
7,19,,,,,,,,
12,36,8,,,,,,,
9,34,9,17,2,12,15,14,11,5
17,9,25,23,26,,,,,
19,20,17,28,22,19,24,20,26,18
18,31,13,9,8,15,,,,
7,36,34,16,11,,,,,
21,12,16,30,23,22,29,19,20,
8,14,12,,,,,,,
1,2,9,13,,,,,,
13,11,12,11,7,5,22,12,10,
5,25,17,21,,,,,,
21,4,17,29,1,4,15,,,
34,,,,,,,,,
3,28,29,36,34,32,28,30,19,20
18,20,19,17,13,15,,,,
32,16,5,28,35,,,,,
28,,,,,,,,,
8,,,,,,,,,
11,31,26,24,8,14,8,15,,
17,21,,,,,,,,
13,1,30,18,20,23,2,18,,
15,3,35,,,,,,,
21,,,,,,,,,
12,27,14,,,,,,,
3,26,23,22,,,,,,
4,17,21,7,28,,,,,
1,4,19,3,1,19,18,8,1,
13,11,6,13,8,13,23,26,,
7,32,18,2,17,9,25,10,14,
4,31,13,8,31,16,9,,,
32,19,18,13,15,36,32,,,
6,14,,,,,,,,
20,36,34,21,10,9,17,,,
13,6,11,3,9,20,19,2,19,
33,32,,,,,,,,
23,11,14,,,,,,,
28,2,17,10,18,31,6,22,,
11,13,27,1,18,2,22,,,
16,12,28,,,,,,,
33,32,22,17,16,14,12,31,6,8
36,17,8,,,,,,,
11,33,9,10,2,,,,,
30,34,32,35,31,21,10,,,
25,13,4,1,,,,,,
13,,,,,,,,,
4,5,7,,,,,,,
34,32,33,35,20,7,,,,
28,29,2,5,,,,,,
32,35,15,16,8,35,22,21,2,
10,14,9,18,6,,,,,
27,28,5,,,,,,,
33,1,6,4,15,5,11,12,21,28
33,20,17,34,17,1,24,19,,
5,24,32,13,12,16,,,,
12,28,11,16,21,11,13,31,,
11,12,8,9,34,33,21,8,15,
21,8,7,13,34,27,,,,
11,12,8,14,10,18,14,6,12,
27,28,21,2,17,8,18,,,
24,9,10,12,14,7,33,34,2,19
28,,,,,,,,,
27,22,7,3,5,1,2,6,,
19,29,,,,,,,,
14,18,8,4,12,6,9,11,6,
26,,,,,,,,,
27,24,7,31,,,,,,
